Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168
16335.9248906,2961.0595015,3918.8396964,19305.639705,741.8757502,13115.6646424,5713.3218684,3665.3457131,5938.6199294,11438.9725076,14806.3393416,8686.0089924,7727.8169522,10548.2672433,15179.0387901,9800.9462058,6709.6077878,14018.7538476,14442.745981,16347.4344271,12141.3510135,16812.8198254,4174.0098554,5239.287375,16252.690159,15386.9022315,15174.2759224,7564.6150769,2787.4772853,10112.3023176,11751.0043655,17101.8512787,1158.3575966,10027.7393872,17269.6407767,2995.5958837,13701.6156275,6313.3487748,8890.2973676,9985.0962197,15761.2781866,3768.0313823,15930.7848628,16038.016674,16798.0446069,19687.3046822,13002.4499898,8643.9790123,10275.9527078,5079.7713513,3881.9934597,4965.3288663,13766.0659427,8904.3894081,10343.9091874,12834.6328555,18281.4968604,5243.7011836,4490.3426594,15961.7915341,11357.0913251,14013.3881439,17392.3512926,8003.784733,3805.3362582,2578.4345646,5126.9246573,13021.8420962,9446.0325154,4622.771179,8072.1559198,14738.6897484,16525.2938843,11402.854267,6243.0770838,16409.0935504,6586.191815,15914.1473889,19054.0131097,10239.3979353,4903.1278365,16034.5516366,11120.6565845,1327.5603836,15393.4386434,15480.2540701,6799.006565,8074.3114911,14471.0817293,10700.7429839,5519.4240282,6949.1334035,9605.6171119,3017.0632909,16202.1845013,7754.9784113,5310.0511019,3608.7989312,1679.0205595,18277.4443868,12899.1217706,11475.3816412,4303.3864229,16771.916069,13427.3763256,4158.5128335,13882.4709387,7931.3729801,17589.4867208,8161.6128244,14257.725613,5488.4370319,4937.7213051,6419.2070256,11992.5098827,7559.5654143,13502.7097997,6591.0062276,6745.2798514,14401.635665,5764.4545205,3695.9871121,11470.4214826,14137.781369,13509.2730381,15854.315494,16088.9989206,6411.1169558,2049.8669357,3926.7626591,16278.1416025,10231.070525,2463.6561587,14658.855767,3848.312498,7545.2006618,1692.7597304,4451.3573132,10349.7730684,12383.3942611,6968.5084909,18399.8250043,17214.7121998,3392.7285237,8480.098348,4619.521594,3836.9525435,0.0,10673.0643093,5599.0682056,6977.6449331,4050.1028861,9722.3922003,10595.7130871,5426.6674841,8181.2890992,7814.1545507,16413.167712,10814.8761004,16059.218112,3694.0874805,4805.3439592,14988.8026717,4923.2033548,4426.9612382,16382.2702088,8320.9122273,13742.8657602
6995.5280849,10658.4896118,12700.7568785,8674.5805127,11409.0903235,11999.0461502,9537.8833645,10468.0677638,14405.2824661,13732.1049822,5149.6281208,10531.6651628,4538.3516227,17685.1697046,6439.8805813,8941.272637,16914.1078932,6774.7850659,3793.0896752,10456.3783498,1669.8303734,7917.1921515,12168.6162216,13091.0658987,7964.8760868,6289.4946906,11875.3177594,17916.3768961,9080.836193,1723.6228427,10972.8674215,9911.0842168,11740.511658,1609.2645659,10829.3751533,9141.7965727,12716.1441674,14245.6021061,4279.5743537,2066.7842006,8815.2068793,11459.1948046,11250.9528282,10253.5362008,7776.5943733,9262.376477,6349.1083853,18901.7572074,13519.8000838,15071.4719102,14547.8298197,12466.4050199,10949.3137231,5705.0384941,8774.2712113,6322.6225621,7614.505964,9702.5389793,14239.6542472,12276.3198852,16300.4871691,4108.8822338,7504.6322351,2670.7225941,13029.0831208,8971.0661002,6312.5030958,5795.6194424,10566.2463179,15235.1297271,6663.4970188,7524.7909637,10350.8552001,1712.4073373,7296.5376556,6283.585418,11015.4258913,8430.0172996,10283.7029418,19159.758969,8001.529493,11763.6704732,3133.24361,10873.7315101,13951.6339048,9309.9922741,12050.6916543,2603.4652237,8547.3226745,16205.5720448,5273.1257533,3883.0774972,5310.571266,11812.7870997,11734.5456746,10139.4488087,12230.1101021,12358.8387596,12330.8361333,7687.942346,16439.170564,16599.4743357,13143.0722385,12299.1515955,4278.4178867,13041.0889413,5273.6389462,17426.6775394,6932.9408973,13224.7490963,4509.1640054,5194.5342452,11512.4291183,17062.5810662,14783.5176026,14283.7857814,2908.9387471,14213.9212072,9035.3948976,8419.8341872,4957.0875116,7305.486329,9657.111084,8525.4766794,6836.9730601,8069.1827814,7854.4107843,11139.2297466,11808.0277422,12300.844532,6425.3539212,18366.7906672,13096.9492933,8837.5608402,8405.1511315,8763.704026,11855.2955686,14665.737197,18103.8443551,6002.6967336,17617.7962244,7958.4559406,10130.989756,7597.4896042,3324.2771703,14469.2345792,12126.6744841,10673.0643093,9.5e-5,5278.2601131,8426.4587971,12194.1409522,15403.6624524,7613.9293469,9020.694141,12091.4068967,8164.8115268,9425.6379885,7884.4556344,8500.9987014,13987.9858707,13091.1947329,14392.1366414,6202.3841564,12120.5483154,9009.4401791,5663.8135503,3490.4570914
12175.6910984,5514.2448499,7615.2032812,13709.3380088,6294.4579174,15104.1850836,5521.142052,5505.0417701,9661.2223313,15132.2550259,10280.7679454,8262.6341419,4824.5481824,14965.1019927,11403.997634,10239.9403115,11715.0624388,11198.5063111,8901.4291495,15420.2409586,6580.5546704,13089.4904743,7225.5846019,9864.9674263,13007.0319123,11348.7090645,14301.9429721,13152.7985071,3844.8645793,4513.5437827,13225.6887537,13703.8075707,6554.328987,4429.5871646,16058.6753784,5357.0029609,16253.2057006,9714.2399062,3889.1871998,4399.4957832,13620.3660413,6472.3412513,16113.8646191,13351.4314886,11890.5394852,14251.1501454,8575.2513062,14208.0033324,13962.4834084,10606.4075457,9429.2783971,7752.7218372,14595.4405893,7011.7969946,10500.9407535,10248.2622726,12702.516774,7475.3321225,9045.8970951,17340.1570449,14840.6179808,8467.8468601,12060.4251863,2726.8426294,7872.1896154,3701.900344,1397.5798906,8307.442625,11218.1300691,10203.3049669,7090.4996561,10471.7199007,15367.4649742,5803.7881551,6060.1056767,11553.2156929,9445.6631371,13323.6027672,15413.4980721,15617.6433992,3461.4806787,14910.1624666,7035.4493463,5603.3794424,18977.9861597,13969.19038,10310.543183,2895.9302255,12848.5380431,15880.5958699,288.3096438,1397.7732977,5180.9916855,6627.7710488,16784.3902555,7318.3450789,7696.3907267,7241.7268423,7272.1775171,12894.3489686,17599.3789605,16904.330907,9286.5200099,17572.1196441,9130.7074258,7967.8373134,8724.7978328,12620.4986415,12008.2441294,10001.411932,9626.5351431,942.6261101,6929.2684678,11801.6587008,14195.5286059,10405.428308,7943.4498992,11396.8315433,5706.1189978,12707.3182903,667.2019953,2028.4336096,9609.2164949,12667.4694502,9216.20625,12984.3185239,12865.1935345,9410.2964096,6530.3383742,7269.6807504,10871.4341786,15021.9361954,7894.4387406,13187.06524,3378.9290489,6028.0634014,7092.899234,10010.8056767,15948.0291443,9754.3209767,12481.6146442,12854.2859011,15310.3107604,3478.1847063,4598.972144,9264.0950204,7092.2598846,5599.0682056,5278.2601131,0.0,5324.5794835,7210.9193878,14550.2781474,9783.7290718,7014.9095625,9150.7384407,8134.4957842,12870.0584776,7846.4109113,13432.9702465,9252.9518288,8207.8585773,19087.5039333,1014.0721125,7265.2962256,13998.0337375,4172.1479037,8718.2406373
14207.1269479,4282.8137354,5277.4319535,12589.0821315,7156.231943,19614.0223602,1521.3249066,3597.7918064,6144.2971567,17657.5096968,12971.8615607,2938.3196346,10106.0946864,10375.0730034,14339.0866219,15506.7165674,8883.5024483,15124.9809943,10143.4813683,16740.7871284,8549.701041,14846.406577,4564.29878,12099.5231581,15309.5415349,14041.0952062,9679.4734795,11550.0684907,4325.7635333,6742.3388404,18442.7419139,10444.3225255,6969.6396105,6830.2095425,15738.9867323,9056.3419459,18495.1328916,5880.7071149,4177.9980252,6405.0067144,16383.6315585,4192.0649973,17092.8125034,9546.7599107,9884.2141455,12709.9528705,6226.2563867,11972.5964763,16950.6544502,10849.7421734,8854.9483019,4434.6063411,19167.0955803,12305.2305172,15816.2075722,14734.7245121,12252.5557107,11681.276694,6750.1511086,16391.4994999,9749.7784478,8600.1518048,10663.9519385,7150.8303445,5732.3424152,4643.1345091,4053.3921455,6427.660744,16079.7836283,9559.8399046,12401.2245925,7783.119909,16557.9655866,7528.7186613,11139.757763,13140.9147377,13429.0083363,15960.6408031,13668.3796178,12089.0323851,2430.3389747,10558.5344571,11376.7181246,5834.937352,14274.2962759,16948.0864154,13773.7002436,7395.5206111,16796.028889,15357.9256699,5595.9848487,5896.9203878,3644.9245518,5063.6168797,16540.6618542,2026.6224351,4055.7859018,5137.8351536,7850.6121995,12870.4531397,12527.9760863,15006.2171112,11074.4747023,15037.9858398,12584.0059692,5490.5915442,7582.2662213,9009.3761502,11833.9112538,5040.1067761,12478.0623716,6244.7287152,3523.8912824,9724.2732956,8885.0669577,5897.0582472,9423.3705883,13179.8796007,616.3553227,16694.6030527,5984.3315052,4916.8968623,4872.0971559,16869.0253662,6627.7813733,15670.6225692,15313.6627235,13283.2977174,5921.1864752,4854.7789672,9866.7279099,10767.8357342,7605.8254437,17000.4142482,3413.2105665,739.8788913,8518.77253,10244.5369862,13543.8482303,14364.8651643,10608.2031252,11775.915384,15869.8089615,7703.1499888,9624.2224161,6967.6307082,4743.8545566,6977.6449331,8426.4587971,5324.5794835,0.0,4667.7819984,15479.6132653,15077.3198271,11513.2841496,4003.4601303,13280.7367941,9597.6768864,3838.1582868,15925.9989312,9702.9723214,5163.6247991,13977.0547694,4606.389533,4366.5615319,16091.0618391,2806.3416185,11365.0118511
18872.7709651,1760.5681829,611.430348,16005.5488328,3698.3165984,15146.3692413,3162.9528378,1735.7525401,2471.6569628,13026.1189892,17329.6255624,5021.5282519,11186.3730471,7801.5037527,18608.3617914,13688.9310303,4734.3905676,18000.850228,14777.88313,17403.2669476,12894.802995,19181.20653,139.4533406,7953.0999397,19767.7090669,18481.1803339,11140.8125395,7090.3823544,3474.9255626,10792.8814995,14777.8372785,13120.8844731,3272.7048679,10815.9990799,16701.5575969,7037.8267638,14902.7969149,2630.6897357,8465.582502,10502.3258526,18981.0989978,744.2254214,16623.5373488,12051.8650212,13707.4238214,15722.911248,10616.0465118,7775.6500905,12321.2138776,6233.3803949,4226.9893299,915.4529744,16236.4352972,12798.4416996,14243.2501709,16801.2268232,16281.8223906,9187.3622233,2177.1813945,15504.861642,8070.518707,13266.9873157,14631.1181448,9914.0483898,1064.6719534,3736.0140238,5961.3200856,10934.8610602,12930.788628,4897.9495997,12076.5765102,11721.4158434,17483.9399463,11866.5804603,10249.993832,17803.7737865,10134.9191722,19412.3526184,15810.5247666,8600.8072096,4203.3765423,12034.7207058,14184.4134469,2794.1113801,13258.6399053,18410.684953,9960.3285116,10099.6925138,18234.421005,11031.2473043,7325.9549538,8498.7748247,8280.6767394,1034.6593553,16063.0978223,4329.0913804,1289.0844098,557.0006906,3876.6753277,16933.0458341,10482.3161009,11138.3956504,6915.6211074,14996.5414176,16336.7607844,881.2571919,12149.3437595,5431.594687,16134.3723013,4120.074803,16701.5721569,7701.5350565,1240.6536942,5283.5437908,8250.4971182,3699.1213547,13978.686052,8695.3314027,4130.9456514,18227.843312,7742.4690604,5376.7733921,7860.2927542,17937.2330171,10854.6231957,19735.0715795,19933.0268415,9930.3625409,2053.7350349,197.348426,14199.1721455,7811.0375163,3231.8566617,18240.2364128,3855.8616804,4846.1620745,4846.4495741,5668.1611379,9607.358697,16309.2788311,6161.4805518,15582.4170006,17489.7152844,6942.5591334,11532.0323848,2411.3837747,213.1701392,4050.1028861,12194.1409522,7210.9193878,4667.7819984,9.5e-5,10845.58027,14633.2589558,9449.5937613,4183.3493535,11848.907348,12585.087239,7917.0503587,19374.1488718,5242.2534439,1013.9162274,12767.6042039,6201.3052817,418.4960614,18855.9634518,7247.6091124,15632.4391452
10339.5488667,11624.3255397,10234.2965215,10991.0839063,9235.1610791,4302.1105289,14005.5121479,12185.491423,9454.8440195,2183.5326797,11604.4041869,14074.3669117,11655.7533757,6713.6501506,10249.6254271,6485.9944371,6740.6244322,9328.4899616,14444.846778,7219.5864738,15881.8983489,9605.5095259,10939.7250021,4744.8998651,9218.7670695,10552.9324671,10994.2806237,4002.778927,12426.6604003,17031.4046244,4625.5157787,11800.4827482,9223.6161341,16868.4838789,7668.4769562,9194.9790436,4255.9611657,9798.2861285,18439.1079997,17336.3598527,8147.9694342,11400.604926,6512.6259118,12154.6482053,13403.1404436,10613.3308864,16948.6013264,3860.0860814,1909.987297,4896.8683895,6787.4030495,11049.4673971,5407.6545278,9907.4990953,6629.8473662,9386.6143312,11706.2263689,7242.468032,8730.6755464,6242.4014953,7930.1069793,15890.4981745,12957.726402,15000.3828465,9784.8387871,12279.8317815,14721.9882559,17182.1807952,4886.9022636,6021.7926931,9138.3599633,15045.7253571,7396.9565476,16815.2337648,9222.8388331,11389.1770846,5363.1150458,8580.4011773,9396.0385918,4603.0839611,14437.7095509,10547.3657415,12288.1651217,10431.9072887,6519.081753,7573.7851733,4374.1129108,14808.6170848,7775.0130946,1424.0117546,14313.7018834,15278.3166542,19123.9176522,10620.7683297,6542.4269655,14271.2226772,11444.5563705,10416.1709994,8317.9504869,11207.0243193,6046.8626626,2576.7641141,5490.3637542,7183.8880332,11798.7256227,10000.6195526,16468.3054023,6950.22192,12288.249874,11345.2100102,12056.71089,13829.1073881,11956.629438,5796.0371147,9370.6995129,10165.9435339,15162.9257401,3229.9265232,14893.4812962,7864.6458424,14240.2991782,13225.6690716,14802.3302616,7657.4233689,16307.0677027,8893.7460799,9237.2459776,5341.3436523,9973.9471523,10666.373953,14050.3138059,6082.727557,8225.4900782,7590.6999828,13477.8236881,15450.0098263,8032.3153981,5549.5144151,3032.7728114,9596.9959955,4927.5365879,11918.256628,7973.0284474,11072.1232024,12716.5725017,8512.1361873,10793.3525492,9722.3922003,15403.6624524,14550.2781474,15479.6132653,10845.58027,0.0,7790.0007538,7812.370354,12470.2464653,7663.3833618,12650.2727884,16703.7974884,8592.3561429,6227.0404296,10318.9786792,6410.9642727,14354.0715867,11122.7193127,8315.0014597,17965.6759058,13146.1036087
6046.3626258,13354.197105,14388.0398901,9421.208451,10944.6770196,5371.524732,15134.9473195,13922.4159031,15721.9887185,6356.0915745,5591.298781,17942.9829393,4973.2311192,14316.9842362,4994.417085,1486.8558563,13842.7504533,3596.0202549,8193.7597186,6632.1946574,8369.3508839,6251.5242142,14762.069873,7617.9626934,5664.8449194,5330.7943368,14211.3911041,11348.5917562,12084.9242136,9281.9603179,3668.1308664,12316.2345735,11389.5953245,9133.8633462,7844.2361693,7640.2424191,6495.1917747,16226.7878693,11634.120108,9611.1271109,5269.3477112,14332.4823827,6912.3170806,13382.4146751,11383.139453,9716.1568511,13100.409011,11579.3761112,5915.0248863,10061.4919971,11636.4513303,15541.3401569,4837.0451895,2775.1468981,1170.3917122,2624.3166341,8965.8077198,5483.4551689,14088.9650544,8078.9071309,15192.0036256,9876.492962,10464.5283798,8058.3420157,14121.8672967,11725.1572636,11124.1286832,12558.2525736,3076.8439883,11423.3244586,2896.3073263,12970.0191652,6720.2508443,9121.0547861,4580.6113494,6741.8782518,5005.8480965,5340.3444722,9456.2341324,12291.9570647,13080.1086408,13277.8157359,4510.6308059,11893.9073788,10526.3242419,5181.0065199,5630.6921539,7813.1619069,3976.9489401,8734.9519116,9523.7741027,9207.745265,12886.0416332,13607.9259655,7680.4706961,17097.2745256,15905.6067825,14146.2404301,10931.5660264,8368.4256257,12459.0554332,9532.1116258,8480.4881489,9275.6680295,4830.429503,14525.0315668,11451.7754505,14549.8313153,8867.0785482,18540.9718229,5578.7918035,8891.976336,15466.6312995,12696.2932752,16094.4840251,17345.2156423,8314.8636569,7709.3281827,15489.7888369,3879.4125618,9117.7514622,10657.4566139,16764.4203263,3655.2592398,13248.5598374,5258.6024208,5507.3414101,5216.6513447,12583.9246767,14492.3655807,10422.5981988,13769.3287806,11811.3557058,4241.5995919,12485.4882529,15727.7490024,9908.9504516,10317.4576333,10683.7434539,2432.2290623,12065.4519706,9711.5135747,7214.2214669,8179.558377,5519.0054722,14030.5603341,14421.2795059,10595.7130871,7613.9293469,9783.7290718,15077.3198271,14633.2589558,7790.0007538,0.0,5184.0014438,18719.5959208,2784.4727544,12789.6869493,15397.9862358,5490.5056759,10330.9143344,15220.9759304,10898.0347808,10600.8969035,15020.9718123,5908.6486531,12904.3762641,6277.7086713
11167.7136005,8298.6363428,9222.6081195,14598.9178971,5763.9641655,8775.7414497,10706.1839287,8947.8491455,10889.1649144,8141.3753295,10253.7606323,13942.9878398,4486.5123437,13295.4171976,10049.6400923,4437.5636167,10204.7499877,8720.7984446,11893.4405533,11372.7123816,10603.1574281,11435.3471779,9579.1507849,4079.6038561,10847.4693322,10346.903076,18757.2531591,8972.9977187,7383.3296542,9854.0440357,6951.04459,17496.810994,6216.8332308,9680.7805258,12582.0049906,2578.7627556,9807.8855868,11357.2731387,10716.1506148,10009.9167396,10359.3272832,9191.3425776,11345.1964168,18551.5773683,16097.4449017,14896.051363,15101.081067,9883.139149,6948.1547866,6382.8103835,7146.1321083,10357.5606011,8942.2359083,4183.0865694,4960.3445976,7605.813062,14039.2433709,682.3207246,9221.5584068,12166.5304914,14664.4651842,13000.1206343,15306.0353398,7332.9829887,8995.3720514,7027.3990882,7813.7914138,14629.4830263,4567.8517588,7305.2243145,3094.0665496,16545.3537866,11509.6497116,10657.9534169,1735.7205794,11695.9925133,2464.6427262,10488.3691561,14487.1653275,11568.7373309,9082.9454589,17991.6158008,7289.0502174,6743.1308742,13887.0507241,10152.7533637,3441.997166,7190.4514661,9058.7956518,9236.374529,6737.3822963,7476.2188338,12135.6691563,8427.3434262,11996.158088,12923.0709468,10727.0095668,8965.3708861,5852.0506978,13491.462036,13796.1668307,10389.134018,4359.4639138,13520.482427,9056.275593,9390.7904496,14294.240943,11442.4947243,13791.023583,13489.7637224,9968.7383394,6149.0378663,10355.4848939,9246.5649805,16075.4141173,12637.3339729,11439.4087291,5270.1162073,11549.9729731,8982.4011357,6549.3069961,6637.5020874,16377.1947351,8725.9782931,15700.6543892,10434.290574,10691.0999188,2471.261166,7400.2179586,9308.7510195,14784.6752492,12644.336852,6816.4972545,9270.8387457,8138.050864,12232.534461,4826.5721507,6269.2302023,10439.1425616,7232.3283442,9123.2785974,14788.13709,12122.47962,3851.0835475,5698.8446956,9236.7635119,9237.8958724,5426.6674841,9020.694141,7014.9095625,11513.2841496,9449.5937613,7812.370354,5184.0014438,0.0,13607.8620086,2401.1427961,17823.286439,14835.0291103,10634.5397579,5917.5167825,10081.0573168,13966.2779145,7273.1523283,9840.7155988,10993.6670208,11186.2652992,10131.8537995
15086.4648124,5375.0247062,4498.4560921,11822.4638684,7880.7196383,15610.6235682,3679.5786169,4797.8963896,3571.9893888,14234.8629155,15173.3921354,1615.7285057,13969.609627,6395.3980385,16034.69522,17811.5803656,5921.2110617,17452.9314544,12326.1743137,14713.6661415,11670.1870206,14998.21022,4049.275546,11654.6922715,15601.5655942,15675.2040605,7133.1093623,8608.3606794,6640.1180791,10369.9677436,17006.5707672,8947.0426504,7454.3151027,10495.8395511,13506.5390809,11107.3804948,14552.61539,3087.9480279,7861.0075187,10027.9854507,16072.0937167,4421.5677701,14398.3320027,7876.6691873,9670.3285438,11567.6036748,7388.4105459,8610.6802201,14378.4247584,9364.3297309,7594.742967,3298.4309797,16324.5274995,16121.4633384,18353.4403997,18077.4730491,12179.4441269,13370.6499395,5065.6262859,13201.3201193,5766.1229758,10588.8811512,10602.521794,11152.8725171,4816.3058293,6998.7942693,7774.927144,7879.610396,16609.080805,7943.9860789,15845.191241,7890.71641,14629.8015609,10786.5748611,14139.0247712,14270.2061391,14143.7903075,15975.8032045,11885.6099051,8252.4689593,5760.5040791,8070.1141425,15205.8598085,6868.9485964,10715.563391,16173.5385365,13710.9838089,11397.9315547,17370.4853042,11766.6180617,9395.2261694,9886.0546842,6800.3084818,5189.4902615,13625.6184804,2022.9642906,2895.0839748,4698.6835956,7991.043664,12804.6562424,8567.0427476,11141.7728163,10704.8594035,12045.1193781,15602.8758937,4412.4036235,9074.6473904,5520.692758,12191.3145584,1133.926436,15026.6742417,10004.1861263,3270.6732011,7026.1625773,5097.9006761,2330.0212448,12011.4603271,11856.0308475,3501.4974833,17462.5944937,9817.0141288,8119.3076478,3938.7940986,17695.4158236,7374.9480891,16026.5703265,15749.6863495,13931.7715346,6235.8023572,4339.463315,10474.4306655,6841.9556404,7181.6925836,17112.0462007,6280.2128906,3459.7522878,8995.8256307,9004.6851067,9818.9761116,17988.9697773,7777.827201,11447.9531216,14140.2907818,10544.7006039,13616.3733238,5169.5560802,4391.5004418,8181.2890992,12091.4068967,9150.7384407,4003.4601303,4183.3493535,12470.2464653,18719.5959208,13607.8620086,0.0,15987.1981726,8406.4283841,4792.8886734,15828.1337712,8864.8507783,3726.3112692,10316.833382,8274.4920987,3780.2113757,15432.3171352,6505.8877014,14134.4948455
8783.7669305,10628.3771235,11620.6557438,12198.7126368,8164.9189994,7092.3778232,12795.5066714,11242.5517596,13189.110535,7147.6578514,8032.1751334,16060.0442699,3997.5515812,14202.6184659,7684.3352614,2272.4868567,12025.0831003,6330.6255224,10137.5360469,9190.1093678,9473.0635203,9034.6770308,11977.5974419,5527.4879708,8449.3082703,7996.3671977,16900.4205868,10139.5065876,9527.6420447,9484.5141949,5174.9930209,15096.3106385,8615.7433761,9308.6917331,10418.2653324,4883.3554305,8226.7146938,13675.310346,11174.9646049,9741.2813084,8007.7524372,11565.9799171,9306.5498866,16158.0298726,13953.6992481,12500.4478307,14482.5346543,10785.6385997,6190.5215944,8049.5815564,9242.8799981,12758.1661748,6971.6010746,2505.0054482,2719.6202772,5243.9146575,11682.5926042,2757.4439592,11513.7144039,10319.0576962,15536.1572378,11584.440745,13076.588369,7390.4348014,11381.2891249,9164.1469744,9265.2802216,13914.651751,3116.097458,9228.8766851,1508.27554,15125.7691151,9305.9276022,9874.2064688,2141.0816294,9377.6298944,2971.9792588,8109.7677456,12183.8704843,12139.3239483,10928.5946453,15956.111467,5648.3008058,9119.8999752,12500.0464559,7852.126077,3938.016598,7179.2022548,6705.3030333,8979.6545068,7847.3419124,8078.8214809,12644.9268436,10823.7667562,10030.4950108,15012.0760575,13122.4209403,11366.486874,8210.933785,11111.4627673,13525.2547882,10053.6220397,6172.5092591,11634.5490752,6967.6524352,11779.8829436,13116.0359704,13111.0668923,11502.697165,15876.3502621,7846.1197012,7192.3104988,12718.765691,10937.3405546,17025.4149751,14934.7723975,9934.4458281,6179.8958246,13474.5520735,6620.0984495,7526.7827227,8407.0274744,17567.2395236,6375.0857803,14889.4243967,8040.9472219,8291.6371915,3142.4482227,9801.0495932,11709.5457969,12801.7963047,13523.6672658,9141.7839903,6939.6350331,10121.8479584,14019.9096475,7182.7727367,8122.0664317,10666.3210005,4907.4295861,10571.8584176,12432.9992615,9868.042816,5693.2032479,5069.6850574,11500.6386324,11636.8464898,7814.1545507,8164.8115268,8134.4957842,13280.7367941,11848.907348,7663.3833618,2784.4727544,2401.1427961,15987.1981726,9.5e-5,15514.3051675,15628.5763904,8258.1318454,7946.6468421,12472.8995587,12747.1023581,8704.9913382,12237.0445179,8646.6695207,12082.6329503,8233.3260514
6745.3700241,13452.9876661,12889.6386459,3434.8723572,16265.222447,10303.7548174,10737.9108269,12748.1072587,11347.1834267,11572.4927685,7569.6131032,7736.680571,13770.1288195,8525.487195,7830.7747487,13788.8414217,11942.5415191,9199.9244539,6117.7894472,7235.5964752,7762.2650995,6596.2899905,12449.0967497,17282.528291,7206.3615235,7518.2681321,2513.7814624,12731.0525125,13923.4066606,9026.2116941,11858.3245745,893.4226918,15857.5817918,9180.3712831,6143.5645967,18226.5761692,9485.6924558,10871.0643398,8984.4953913,8968.289836,7860.5218557,12718.3966315,7495.3440781,868.5715381,1796.6179791,3289.617197,4302.2931542,11693.6022948,12822.6796111,15533.7183841,15073.2965236,11704.2900505,9816.6338261,13669.5752407,13236.2860804,10270.4382688,3833.5591212,18268.5123698,13019.6777787,7026.5743224,7243.1890321,5316.8199918,2522.3284113,11620.4280781,13161.38122,14234.9386037,12552.1340909,4569.697399,14205.7612273,14832.681475,14738.9660641,2398.5153084,7068.9402033,7969.7571167,16307.9640431,6146.1441848,17036.0139091,7654.1005008,4075.9514339,9905.2923687,11911.2971413,2372.3701573,10653.3847681,15101.187313,6131.3887139,8176.0082264,16599.0094815,11692.9167345,9121.6063802,11312.5409978,13096.9768414,11960.3888391,7796.9886786,13567.0043222,7008.998338,8658.2434789,11296.2444621,13105.0767799,16345.9994645,4421.2665621,7294.2420583,10226.0416214,17504.3600909,5770.4726659,8777.6968933,12758.9498363,4382.0095175,10666.8548629,4036.7435843,8677.4503772,7862.6064753,13523.8649128,11547.6478474,12813.4172595,5985.8089995,9596.9039541,6714.4104762,15773.5492115,9743.5635953,9174.5762796,13118.6419652,13989.016051,4943.954379,9451.9235756,3667.1942607,7644.900767,7348.1512454,17191.6350853,14628.3550964,12745.2516682,3180.2973217,9114.5372498,15413.4633839,8965.1881445,12966.9163543,8964.3285965,17372.8276661,15787.3125756,10665.3373133,10619.0212636,12785.1327574,3083.9123664,6392.3804417,16343.0970712,12618.1402567,13010.8379497,12790.2828721,16413.167712,9425.6379885,12870.0584776,9597.6768864,12585.087239,12650.2727884,12789.6869493,17823.286439,8406.4283841,15514.3051675,0.0,5811.0033878,7518.8465353,16248.0085006,12063.1287385,6258.6379938,13000.2421963,12175.5068634,7257.2139242,8990.0933127,7767.6825226
